PaymentID,OrderID,PaymentDate,AmountPaid,PaymentMethod
43588,43588,2025-05-10,30409.65,UPI
43589,43589,2025-08-15,15425.73,Card
43590,43590,2026-02-15,43716.31,UPI
43591,43591,2025-12-06,4736.07,Bank Transfer
43592,43592,2026-03-28,19387.52,Card
43593,43593,2025-07-23,35825.79,Card
43594,43594,2025-07-23,6171.36,UPI
43595,43595,2025-07-13,17027.26,Card
43596,43596,2026-01-17,18512.63,UPI
43597,43597,2025-05-22,28456.23,Card
43598,43598,2025-07-25,31553.25,UPI
43599,43599,2025-10-10,32597.04,UPI
43600,43600,2025-10-18,20119.16,UPI
43601,43601,2026-02-02,5381.94,UPI
43602,43602,2025-10-29,49362.73,UPI
43603,43603,2025-11-18,23261.03,UPI
43604,43604,2025-06-12,14699.44,UPI
43605,43605,2026-02-03,37486.86,Bank Transfer
43606,43606,2025-12-22,4098.4,Bank Transfer
43607,43607,2026-02-27,11105.12,Card
43608,43608,2026-03-30,2165.0,UPI
43609,43609,2025-09-05,41308.67,UPI
43610,43610,2025-09-27,21504.71,Bank Transfer
43611,43611,2025-04-29,868.53,Bank Transfer
43612,43612,2025-04-25,27113.61,Card
43613,43613,2025-05-30,46222.94,UPI
43614,43614,2025-08-09,12186.18,Bank Transfer
43615,43615,2026-02-28,19483.5,UPI
43616,43616,2026-03-05,44736.37,Bank Transfer
43617,43617,2025-11-24,23823.27,Card
43618,43618,2025-12-20,18808.05,UPI
43619,43619,2026-02-11,9547.03,Bank Transfer
43620,43620,2025-05-30,618.76,UPI
43621,43621,2026-04-04,28339.8,Bank Transfer
43622,43622,2025-04-27,34424.04,Card
43623,43623,2026-04-15,38226.42,UPI
43624,43624,2025-12-07,6994.33,Bank Transfer
43625,43625,2025-08-25,38213.17,UPI
43626,43626,2025-11-14,48826.78,Bank Transfer
43627,43627,2025-06-17,10562.08,Card
43628,43628,2025-09-19,7797.12,Bank Transfer
43629,43629,2025-05-29,13350.08,Card
43630,43630,2025-07-07,49563.45,Bank Transfer
43631,43631,2025-06-29,15927.49,Bank Transfer
43632,43632,2026-02-04,39234.87,Bank Transfer
43633,43633,2025-05-13,13599.04,Bank Transfer
43634,43634,2026-03-18,9029.84,Bank Transfer
43635,43635,2025-07-21,45256.27,Card
43636,43636,2026-02-18,37116.05,UPI
43637,43637,2025-06-24,21749.0,UPI
43638,43638,2025-04-30,11596.99,Bank Transfer
43639,43639,2026-01-31,30744.66,Bank Transfer
43640,43640,2025-07-11,22992.78,Bank Transfer
43641,43641,2026-03-01,16277.59,Card
43642,43642,2025-08-09,33443.38,Card
43643,43643,2025-10-22,42048.92,Bank Transfer
43644,43644,2025-09-02,1243.61,Card
43645,43645,2026-01-28,7818.43,Card
43646,43646,2025-08-11,31558.47,Bank Transfer
43647,43647,2025-06-22,19866.3,Bank Transfer
43648,43648,2025-08-16,25922.19,Bank Transfer
43649,43649,2026-01-26,8819.4,Bank Transfer
43650,43650,2026-02-23,5918.84,Bank Transfer
43651,43651,2025-05-15,31454.53,Card
43652,43652,2025-06-16,28538.3,Bank Transfer
43653,43653,2026-03-26,27790.57,Card
43654,43654,2025-10-06,10090.43,Card
43655,43655,2025-12-17,1387.81,Card
43656,43656,2025-12-24,6083.23,Bank Transfer
43657,43657,2025-09-22,16204.15,Bank Transfer
43658,43658,2025-12-01,15788.83,UPI
43659,43659,2025-11-12,37000.51,UPI
43660,43660,2026-02-15,17626.67,Card
43661,43661,2025-05-05,27398.11,Bank Transfer
43662,43662,2025-10-26,15359.55,Bank Transfer
43663,43663,2025-11-21,22307.21,Card
43664,43664,2025-06-27,45917.98,UPI
43665,43665,2025-06-20,10792.1,Bank Transfer
43666,43666,2025-07-29,17767.78,Card
43667,43667,2026-04-04,24246.42,UPI
43668,43668,2025-11-25,33402.65,Bank Transfer
43669,43669,2026-03-03,48096.1,UPI
43670,43670,2025-05-26,17356.95,UPI
43671,43671,2025-06-07,1065.29,Bank Transfer
43672,43672,2026-01-07,43294.24,Bank Transfer
43673,43673,2026-03-03,712.75,Bank Transfer
43674,43674,2025-09-29,22357.53,Card
43675,43675,2025-05-01,15696.17,UPI
43676,43676,2025-07-03,29738.82,UPI
43677,43677,2025-06-17,19398.93,Card
43678,43678,2025-09-01,19025.93,Bank Transfer
43679,43679,2025-11-29,41338.86,Bank Transfer
43680,43680,2025-10-31,26290.07,Bank Transfer
43681,43681,2025-06-08,28850.59,UPI
43682,43682,2025-05-14,9877.01,Card
43683,43683,2025-12-03,13519.3,Bank Transfer
43684,43684,2025-07-29,9106.16,Bank Transfer
43685,43685,2025-11-08,1822.02,Bank Transfer
43686,43686,2025-08-06,7605.61,Card
43687,43687,2025-10-15,41899.96,Card
43688,43688,2025-07-09,11598.18,Card
43689,43689,2026-01-04,42975.2,UPI
43690,43690,2025-04-29,23020.67,Bank Transfer
43691,43691,2026-02-01,5273.43,Bank Transfer
43692,43692,2026-03-20,11283.7,Card
43693,43693,2026-03-12,10648.37,UPI
43694,43694,2025-12-09,48030.44,Card
43695,43695,2025-09-04,4115.6,UPI
43696,43696,2025-10-05,2302.7,UPI
43697,43697,2025-04-26,38725.28,Card
43698,43698,2025-07-21,47380.05,Card
43699,43699,2025-11-28,31883.89,UPI
43700,43700,2025-09-19,4652.85,Bank Transfer
43701,43701,2025-04-27,2377.33,Bank Transfer
43702,43702,2026-04-10,42525.93,Bank Transfer
43703,43703,2026-04-09,26523.61,Bank Transfer
43704,43704,2026-01-10,16758.74,Bank Transfer
43705,43705,2025-11-09,8748.22,UPI
43706,43706,2025-07-28,7311.78,Bank Transfer
43707,43707,2025-09-27,31955.53,UPI
43708,43708,2025-06-06,46494.25,Card
43709,43709,2025-12-16,26141.8,UPI
43710,43710,2025-12-07,31030.95,Card
43711,43711,2025-05-06,42083.89,Card
43712,43712,2026-03-01,35202.01,UPI
43713,43713,2026-01-26,29499.88,UPI
43714,43714,2025-08-26,26134.97,Card
43715,43715,2025-11-22,39129.92,Card
43716,43716,2025-05-02,10730.61,Card
43717,43717,2025-09-20,45124.9,UPI
43718,43718,2026-01-03,32073.22,UPI
43719,43719,2026-02-03,16021.4,UPI
43720,43720,2026-03-25,17145.87,Bank Transfer
43721,43721,2025-06-08,29266.94,Card
43722,43722,2025-06-11,6425.47,Card
43723,43723,2025-11-02,24016.35,Card
43724,43724,2026-02-03,31773.14,Card
43725,43725,2026-02-06,19279.41,Card
43726,43726,2025-07-30,740.44,UPI
43727,43727,2025-10-12,25757.5,UPI
43728,43728,2025-12-22,18513.69,Card
43729,43729,2025-11-10,17828.52,Card
43730,43730,2026-04-13,39291.97,Bank Transfer
43731,43731,2025-08-31,7439.29,Card
43732,43732,2025-08-06,43155.4,UPI
43733,43733,2025-07-05,13048.13,UPI
43734,43734,2026-04-20,16382.06,Card
43735,43735,2025-07-24,27058.48,UPI
43736,43736,2025-06-25,20839.44,Card
43737,43737,2025-10-07,29148.29,Card
43738,43738,2026-01-04,33859.77,UPI
43739,43739,2025-11-17,2583.9,Card
43740,43740,2025-08-18,10488.6,Bank Transfer
43741,43741,2026-03-13,32007.31,Card
43742,43742,2025-11-24,35017.49,UPI
43743,43743,2026-02-03,2769.9,UPI
43744,43744,2025-04-26,36116.42,Card
43745,43745,2026-03-15,37958.46,Card
43746,43746,2026-02-11,10379.05,Bank Transfer
43747,43747,2025-08-24,12915.92,Card
43748,43748,2025-07-01,39104.51,Bank Transfer
43749,43749,2025-12-17,16246.77,Card
43750,43750,2026-01-21,14347.14,Bank Transfer
43751,43751,2025-08-03,41581.58,UPI
43752,43752,2025-08-31,44404.87,Card
43753,43753,2025-10-04,13990.25,Bank Transfer
43754,43754,2025-11-23,24783.29,UPI
43755,43755,2025-11-20,8501.36,Card
43756,43756,2025-06-01,42244.16,Card
43757,43757,2025-08-08,577.65,Bank Transfer
43758,43758,2025-09-01,14909.31,Card
43759,43759,2025-06-26,21183.88,UPI
43760,43760,2025-07-07,44663.92,Card
43761,43761,2025-09-01,1882.34,Card
43762,43762,2025-08-25,29541.06,Card
43763,43763,2025-07-27,35516.63,Bank Transfer
43764,43764,2025-11-13,18148.11,UPI
43765,43765,2026-02-18,22101.69,Bank Transfer
43766,43766,2026-04-05,21194.33,Bank Transfer
43767,43767,2025-07-31,46844.64,UPI
43768,43768,2025-10-18,7111.28,UPI
43769,43769,2025-10-23,12124.71,UPI
43770,43770,2025-06-20,46846.45,Card
43771,43771,2026-01-10,29793.37,Card
43772,43772,2025-05-05,12601.98,Card
43773,43773,2026-01-18,6008.52,UPI
43774,43774,2025-11-09,32425.57,UPI
43775,43775,2025-12-26,20120.79,Card
43776,43776,2025-09-21,8664.57,Card
43777,43777,2026-01-29,27143.81,UPI
43778,43778,2026-03-29,43308.38,Bank Transfer
43779,43779,2026-04-06,22402.46,Card
43780,43780,2025-06-09,46357.8,Card
43781,43781,2025-09-01,13188.91,Card
43782,43782,2025-04-27,18721.27,Card
43783,43783,2025-06-29,1817.11,Card
43784,43784,2026-04-22,1163.79,UPI
43785,43785,2025-11-15,18839.8,UPI
43786,43786,2026-02-01,41277.49,Bank Transfer
43787,43787,2026-03-06,35978.54,UPI
43788,43788,2026-01-06,41981.37,Bank Transfer
43789,43789,2025-11-17,49488.38,UPI
43790,43790,2026-01-17,41327.54,UPI
43791,43791,2025-10-04,8283.93,Card
43792,43792,2025-12-18,39244.65,Card
43793,43793,2025-05-04,6317.65,Bank Transfer
43794,43794,2025-08-27,6194.43,Bank Transfer
43795,43795,2025-04-28,36402.44,UPI
43796,43796,2026-04-17,2345.65,UPI
43797,43797,2026-04-03,10202.7,UPI
43798,43798,2025-12-07,33775.49,Bank Transfer
43799,43799,2025-07-19,47608.14,UPI
43800,43800,2025-06-13,44104.84,Card
43801,43801,2026-04-16,25097.05,Bank Transfer
43802,43802,2026-02-13,15134.75,Bank Transfer
43803,43803,2025-06-28,37159.45,Card
43804,43804,2026-03-31,29636.45,UPI
43805,43805,2025-05-27,6494.41,UPI
43806,43806,2025-08-15,35222.24,Card
43807,43807,2026-01-17,43513.52,Bank Transfer
43808,43808,2025-05-18,16854.26,UPI
43809,43809,2026-03-29,10681.53,UPI
43810,43810,2025-10-12,10621.99,UPI
43811,43811,2025-08-07,10654.46,UPI
43812,43812,2025-10-16,8837.17,Bank Transfer
43813,43813,2025-07-17,26866.84,Card
43814,43814,2026-01-31,36949.01,Card
43815,43815,2025-07-18,33461.53,Card
43816,43816,2025-07-26,15613.12,Bank Transfer
43817,43817,2026-02-16,31126.97,Bank Transfer
43818,43818,2026-02-25,12164.76,Card
43819,43819,2025-09-04,33744.43,UPI
43820,43820,2025-06-16,17076.24,UPI
43821,43821,2026-03-17,42491.14,Card
43822,43822,2025-08-31,24519.32,Card
43823,43823,2026-03-07,15034.92,Bank Transfer
43824,43824,2025-08-11,27459.59,UPI
43825,43825,2025-10-09,43786.45,UPI
43826,43826,2025-10-15,23913.25,Card
43827,43827,2025-07-08,43634.54,Bank Transfer
43828,43828,2026-04-04,8917.21,UPI
43829,43829,2025-08-20,6943.07,UPI
43830,43830,2026-02-05,39366.65,UPI
43831,43831,2026-02-16,37127.62,Card
43832,43832,2026-01-11,46332.7,UPI
43833,43833,2025-08-01,40703.12,UPI
43834,43834,2025-09-26,36976.01,UPI
43835,43835,2025-12-20,38255.52,Card
43836,43836,2025-12-19,49972.64,Card
43837,43837,2025-05-13,46634.9,UPI
43838,43838,2026-02-08,24953.02,Card
43839,43839,2025-04-25,9296.78,Bank Transfer
43840,43840,2025-06-28,23665.34,UPI
43841,43841,2025-05-08,29415.57,Bank Transfer
43842,43842,2026-02-10,13857.74,Bank Transfer
43843,43843,2025-08-21,38954.54,Card
43844,43844,2025-08-26,38582.02,Bank Transfer
43845,43845,2025-04-30,15456.7,Card
43846,43846,2025-08-25,1361.5,Card
43847,43847,2026-01-26,38819.9,Bank Transfer
43848,43848,2025-12-28,38169.09,UPI
43849,43849,2025-11-01,23600.97,Bank Transfer
43850,43850,2025-09-07,14807.46,Bank Transfer
43851,43851,2025-05-04,15768.48,UPI
43852,43852,2026-01-05,43152.94,Bank Transfer
43853,43853,2025-07-27,10134.51,UPI
43854,43854,2026-03-07,33247.0,Bank Transfer
43855,43855,2025-04-23,41786.51,Card
43856,43856,2025-08-21,13428.4,UPI
43857,43857,2026-03-08,25055.64,UPI
43858,43858,2025-11-05,4062.28,UPI
43859,43859,2025-05-22,514.36,Card
43860,43860,2025-12-11,3630.6,UPI
43861,43861,2025-12-18,18872.45,Card
43862,43862,2025-08-19,15228.26,Bank Transfer
43863,43863,2025-10-20,28291.31,UPI
43864,43864,2025-06-25,48191.45,UPI
43865,43865,2025-07-26,25522.8,Bank Transfer
43866,43866,2025-06-15,39044.85,Bank Transfer
43867,43867,2025-07-24,6389.74,Bank Transfer
43868,43868,2026-02-23,592.04,UPI
43869,43869,2025-05-31,48285.83,Card
43870,43870,2025-08-07,45473.1,Card
43871,43871,2026-04-07,4375.29,UPI
43872,43872,2025-05-08,13651.09,UPI
43873,43873,2025-05-19,18175.0,UPI
43874,43874,2026-02-13,10240.52,UPI
43875,43875,2025-05-26,43416.58,Bank Transfer
43876,43876,2025-05-07,40855.79,Card
43877,43877,2025-09-04,12898.82,UPI
43878,43878,2026-04-17,22376.54,UPI
43879,43879,2025-12-26,41302.94,Card
43880,43880,2025-11-24,1197.65,Bank Transfer
43881,43881,2025-06-10,48820.28,Card
43882,43882,2026-03-19,44760.24,Card
43883,43883,2025-07-19,25881.05,Bank Transfer
43884,43884,2025-08-31,43320.93,Bank Transfer
43885,43885,2025-10-01,4094.76,Bank Transfer
43886,43886,2026-03-02,34507.79,Bank Transfer
43887,43887,2025-06-26,46569.59,Bank Transfer
43888,43888,2025-09-02,41052.87,Bank Transfer
43889,43889,2026-02-02,45684.36,Card
43890,43890,2025-12-18,44990.79,Card
43891,43891,2026-04-03,7582.25,Card
43892,43892,2025-06-12,10013.06,Card
43893,43893,2026-01-23,14871.33,UPI
43894,43894,2025-09-30,15240.73,Card
43895,43895,2025-09-09,15761.02,UPI
43896,43896,2025-10-09,38537.41,Card
43897,43897,2025-07-12,49208.93,Bank Transfer
43898,43898,2025-12-19,911.34,UPI
43899,43899,2026-04-11,43663.9,Card
43900,43900,2025-06-11,3314.24,Bank Transfer
43901,43901,2026-02-05,6738.1,UPI
43902,43902,2026-04-17,26073.92,Card
43903,43903,2025-08-30,3374.03,Card
43904,43904,2025-05-29,8896.19,UPI
43905,43905,2025-08-01,20288.89,UPI
43906,43906,2026-02-12,38428.64,Card
43907,43907,2025-06-20,6183.15,Bank Transfer
43908,43908,2025-09-26,10397.63,Card
43909,43909,2025-05-09,19436.74,UPI
43910,43910,2025-06-17,8968.62,Bank Transfer
43911,43911,2025-07-11,24385.28,Card
43912,43912,2026-03-11,24071.92,UPI
43913,43913,2025-07-27,7742.08,Bank Transfer
43914,43914,2025-10-10,3532.09,Card
43915,43915,2025-07-05,49189.88,Bank Transfer
43916,43916,2025-09-14,21387.92,UPI
43917,43917,2026-01-24,17098.01,UPI
43918,43918,2026-02-25,3011.36,Bank Transfer
43919,43919,2025-05-19,2789.47,UPI
43920,43920,2025-05-12,32922.61,Card
43921,43921,2026-02-19,49428.5,Bank Transfer
43922,43922,2026-01-22,38331.11,UPI
43923,43923,2025-08-18,39945.25,UPI
43924,43924,2025-09-20,15258.15,UPI
43925,43925,2025-11-27,11387.64,Bank Transfer
43926,43926,2026-03-19,7151.59,Bank Transfer
43927,43927,2025-07-27,44449.77,UPI
43928,43928,2025-08-26,46589.78,Bank Transfer
43929,43929,2025-04-25,24068.78,UPI
43930,43930,2026-03-13,2819.56,UPI
43931,43931,2026-01-02,39233.71,Card
43932,43932,2026-01-13,19946.99,Card
43933,43933,2026-02-10,19154.37,Bank Transfer
43934,43934,2025-07-15,11163.2,Bank Transfer
43935,43935,2025-10-04,5911.7,Card
43936,43936,2025-06-27,20766.0,Card
43937,43937,2025-07-15,1767.81,Bank Transfer
43938,43938,2025-10-21,5667.71,Bank Transfer
43939,43939,2026-03-04,35199.02,Bank Transfer
43940,43940,2025-06-11,30553.5,Card
43941,43941,2025-04-25,4724.43,Bank Transfer
43942,43942,2025-10-30,43542.6,Bank Transfer
43943,43943,2025-06-19,7118.09,UPI
43944,43944,2025-10-23,4107.79,UPI
43945,43945,2025-09-13,47302.54,Card
43946,43946,2026-02-18,39331.32,Card
43947,43947,2025-07-28,23571.36,UPI
43948,43948,2026-04-13,4221.97,Card
43949,43949,2026-03-18,40690.08,Card
43950,43950,2025-05-15,40995.23,UPI
43951,43951,2026-01-19,15069.92,UPI
43952,43952,2026-01-08,26976.5,Bank Transfer
43953,43953,2026-04-07,6432.99,Card
43954,43954,2025-08-28,7539.49,Card
43955,43955,2026-02-03,28017.27,UPI
43956,43956,2026-01-20,39114.48,Card
43957,43957,2025-08-28,31525.18,Bank Transfer
43958,43958,2025-07-28,21135.5,UPI
43959,43959,2025-04-29,7144.59,Bank Transfer
43960,43960,2025-08-11,36452.55,Card
43961,43961,2025-06-16,13981.16,Bank Transfer
43962,43962,2026-02-21,12406.42,UPI
43963,43963,2025-07-14,20933.25,UPI
43964,43964,2025-11-29,6550.92,UPI
43965,43965,2025-11-12,18115.95,Bank Transfer
43966,43966,2026-02-17,2000.27,Card
43967,43967,2026-03-18,45459.61,Card
43968,43968,2025-08-13,1375.74,UPI
43969,43969,2025-09-10,36616.4,Bank Transfer
43970,43970,2025-10-14,46637.23,UPI
43971,43971,2025-05-18,35949.1,Card
43972,43972,2025-07-31,26767.13,UPI
43973,43973,2025-05-02,45173.22,UPI
43974,43974,2026-02-19,38746.71,UPI
43975,43975,2026-03-31,20711.56,Card
43976,43976,2025-08-14,35901.69,UPI
43977,43977,2026-03-27,11956.37,Bank Transfer
43978,43978,2025-06-21,30783.87,Bank Transfer
43979,43979,2025-12-27,27910.19,Card
43980,43980,2025-07-11,10467.21,UPI
43981,43981,2025-09-13,33361.21,UPI
43982,43982,2025-10-26,10891.84,UPI
43983,43983,2026-03-03,4808.04,Bank Transfer
43984,43984,2026-03-12,44788.12,Bank Transfer
43985,43985,2026-02-26,33522.41,Card
43986,43986,2026-02-07,37955.1,UPI
43987,43987,2026-01-27,45221.88,Card
43988,43988,2025-10-01,9022.03,UPI
43989,43989,2025-06-07,22548.4,UPI
43990,43990,2025-06-23,45486.49,Card
43991,43991,2025-09-28,29054.1,Bank Transfer
43992,43992,2025-09-02,7652.96,UPI
43993,43993,2025-05-28,2961.74,UPI
43994,43994,2025-07-13,25379.35,Card
43995,43995,2025-06-09,20147.02,Card
43996,43996,2025-05-02,40158.96,UPI
43997,43997,2026-04-07,3869.15,UPI
43998,43998,2025-10-06,21401.18,Bank Transfer
43999,43999,2026-04-22,23424.69,UPI
44000,44000,2026-02-01,23332.96,Card
44001,44001,2025-12-16,17794.29,UPI
44002,44002,2025-11-26,16942.67,Bank Transfer
44003,44003,2025-12-07,27236.98,Card
44004,44004,2025-09-09,29325.85,UPI
44005,44005,2025-07-12,792.41,Card
44006,44006,2025-09-24,27390.4,Card
44007,44007,2025-12-23,19714.27,UPI
44008,44008,2026-03-18,15653.64,UPI
44009,44009,2025-10-03,19024.95,UPI
44010,44010,2026-02-13,49268.33,UPI
44011,44011,2026-03-02,2827.57,UPI
44012,44012,2025-05-13,40773.14,Card
44013,44013,2026-01-01,31322.41,Card
44014,44014,2025-09-04,18628.58,Bank Transfer
44015,44015,2026-03-01,7453.7,Bank Transfer
44016,44016,2026-03-22,36736.82,Bank Transfer
44017,44017,2026-01-12,3694.29,Card
44018,44018,2025-09-11,20086.16,UPI
44019,44019,2025-05-13,8636.7,Bank Transfer
44020,44020,2025-07-08,42542.29,UPI
44021,44021,2026-03-19,32593.91,UPI
44022,44022,2026-04-19,2254.84,UPI
44023,44023,2025-06-27,40195.24,UPI
44024,44024,2025-09-06,4340.47,Bank Transfer
44025,44025,2025-08-06,10491.17,Bank Transfer
44026,44026,2026-04-02,2989.91,Card
44027,44027,2025-08-19,44609.68,Card
44028,44028,2025-09-23,19736.44,Bank Transfer
44029,44029,2025-12-20,43733.4,Bank Transfer
44030,44030,2025-09-30,23052.94,Bank Transfer
44031,44031,2025-07-14,45690.76,Card
44032,44032,2025-07-15,16364.02,UPI
44033,44033,2025-06-23,48507.32,Card
44034,44034,2025-08-03,33379.79,Card
44035,44035,2026-04-22,31451.19,Card
44036,44036,2025-07-07,30846.08,UPI
44037,44037,2026-01-12,27963.78,Bank Transfer
44038,44038,2026-03-13,34446.43,Card
44039,44039,2025-10-11,7077.09,Bank Transfer
44040,44040,2025-06-23,22996.82,UPI
44041,44041,2025-10-18,5929.3,UPI
44042,44042,2025-11-06,22555.74,Card
44043,44043,2025-11-01,37813.31,UPI
44044,44044,2025-05-01,28071.25,Bank Transfer
44045,44045,2026-02-05,44735.94,Card
44046,44046,2025-08-26,47869.67,Bank Transfer
44047,44047,2026-01-07,46101.49,Card
44048,44048,2026-03-03,4115.23,UPI
44049,44049,2025-09-06,47089.24,UPI
44050,44050,2025-10-29,40238.87,UPI
44051,44051,2026-04-05,11333.8,Bank Transfer
44052,44052,2025-09-03,32878.78,UPI
44053,44053,2025-08-29,24284.89,UPI
44054,44054,2025-07-26,3214.21,Card
44055,44055,2025-08-27,5704.08,Card
44056,44056,2025-10-28,20415.1,Card
44057,44057,2025-07-11,33343.41,UPI
44058,44058,2026-03-30,4896.51,Bank Transfer
44059,44059,2025-09-06,43832.87,UPI
44060,44060,2025-08-09,7883.83,Card
44061,44061,2025-11-18,19996.98,UPI
44062,44062,2025-08-13,48301.14,UPI
44063,44063,2025-11-27,21777.71,Bank Transfer
44064,44064,2025-05-18,19855.8,UPI
44065,44065,2026-02-07,26692.39,UPI
44066,44066,2026-04-20,33642.15,Card
44067,44067,2026-03-13,28179.45,Card
44068,44068,2025-12-11,32477.79,UPI
44069,44069,2026-01-03,9340.89,Bank Transfer
44070,44070,2025-10-27,18982.96,Card
44071,44071,2025-12-18,14472.0,Bank Transfer
44072,44072,2025-06-14,14237.9,UPI
44073,44073,2025-11-14,35906.42,Card
44074,44074,2025-06-19,49722.18,UPI
44075,44075,2025-06-22,38639.82,UPI
44076,44076,2026-04-10,48839.31,Bank Transfer
44077,44077,2025-12-27,20286.44,Card
44078,44078,2025-08-25,12258.75,UPI
44079,44079,2025-10-03,45805.01,Card
44080,44080,2025-12-13,41623.97,Card
44081,44081,2025-05-11,21816.97,Card
44082,44082,2025-10-15,10261.06,Bank Transfer
44083,44083,2025-11-25,1426.91,Bank Transfer
44084,44084,2026-02-15,14287.21,Bank Transfer
44085,44085,2025-06-22,22277.62,UPI
44086,44086,2025-06-18,21117.75,Card
44087,44087,2025-07-01,36481.06,Bank Transfer
44088,44088,2025-05-23,25231.4,UPI
44089,44089,2025-06-13,33327.95,UPI
44090,44090,2025-08-08,9998.73,UPI
44091,44091,2026-04-20,27501.53,UPI
44092,44092,2026-03-13,49532.15,UPI
44093,44093,2026-03-07,35774.69,UPI
44094,44094,2025-12-15,14902.35,Bank Transfer
44095,44095,2026-01-18,31469.48,UPI
44096,44096,2025-11-13,18742.65,Bank Transfer
44097,44097,2025-07-22,31919.27,Bank Transfer
44098,44098,2026-01-06,48243.94,Card
44099,44099,2026-01-16,37852.75,UPI
44100,44100,2026-02-24,48756.57,UPI
44101,44101,2025-07-15,32067.66,Bank Transfer
44102,44102,2025-10-19,10700.64,UPI
44103,44103,2025-12-27,33482.4,Card
44104,44104,2025-09-26,4813.55,UPI
44105,44105,2025-06-01,24592.54,UPI
44106,44106,2026-02-21,39750.35,UPI
44107,44107,2025-11-07,12411.63,UPI
44108,44108,2025-10-16,7460.67,UPI
44109,44109,2025-05-16,49890.23,UPI
44110,44110,2025-10-17,769.54,Card
44111,44111,2025-06-26,37338.74,Card
44112,44112,2025-10-20,30641.74,Card
44113,44113,2026-03-26,14765.15,Card
44114,44114,2025-12-27,30218.86,UPI
44115,44115,2025-10-25,38516.75,Bank Transfer
44116,44116,2025-05-05,22305.13,UPI
44117,44117,2026-01-14,3896.9,UPI
44118,44118,2025-10-20,17911.44,UPI
44119,44119,2025-09-22,7639.11,UPI
44120,44120,2025-06-04,3586.43,Card
44121,44121,2025-05-21,35920.25,Bank Transfer
44122,44122,2025-07-10,27444.57,UPI
44123,44123,2025-12-01,25890.6,UPI
44124,44124,2025-08-27,21650.85,Bank Transfer
44125,44125,2025-09-09,43953.77,Card
44126,44126,2025-08-30,10221.48,Card
44127,44127,2026-03-11,46320.39,Card
44128,44128,2025-07-27,12755.94,Card
44129,44129,2025-05-09,6692.24,Card
44130,44130,2026-03-16,2406.13,Bank Transfer
44131,44131,2025-08-28,13571.96,Bank Transfer
44132,44132,2025-12-23,13887.66,Card
44133,44133,2025-06-12,48774.55,Card
44134,44134,2026-02-11,8530.68,Card
44135,44135,2025-06-28,2462.08,UPI
44136,44136,2025-10-16,42511.18,UPI
44137,44137,2026-03-16,25506.06,Bank Transfer
44138,44138,2025-05-31,29011.35,UPI
44139,44139,2026-02-23,34277.89,UPI
44140,44140,2026-03-10,48660.93,Bank Transfer
44141,44141,2026-02-20,21069.07,UPI
44142,44142,2025-07-09,14090.74,Bank Transfer
44143,44143,2026-04-01,28060.02,Card
44144,44144,2026-01-12,48919.47,Bank Transfer
44145,44145,2026-02-22,44250.5,Bank Transfer
44146,44146,2026-04-16,21146.25,Bank Transfer
44147,44147,2025-06-02,35840.58,Card
44148,44148,2025-09-08,43109.27,UPI
44149,44149,2026-01-20,47001.49,Card
44150,44150,2025-09-14,18267.82,Card
44151,44151,2025-08-12,12183.33,Bank Transfer
44152,44152,2025-08-24,22311.7,Card
44153,44153,2026-03-08,27894.22,Card
44154,44154,2025-05-08,2036.58,Card
44155,44155,2025-06-01,1062.45,Card
44156,44156,2026-03-12,8232.39,Bank Transfer
44157,44157,2025-05-23,5637.43,UPI
44158,44158,2025-06-08,36675.01,UPI
44159,44159,2025-09-26,11917.14,UPI
44160,44160,2026-01-06,16500.65,Card
44161,44161,2025-12-16,20157.04,UPI
44162,44162,2025-12-01,46187.44,Card
44163,44163,2026-01-28,26800.44,Bank Transfer
44164,44164,2025-05-11,1454.22,UPI
44165,44165,2025-07-19,12455.59,UPI
44166,44166,2025-08-06,1889.77,UPI
44167,44167,2026-04-17,29795.15,Card
44168,44168,2025-06-27,7054.69,Bank Transfer
44169,44169,2025-07-11,45880.62,UPI
44170,44170,2025-05-21,17659.8,Bank Transfer
44171,44171,2025-05-18,21277.55,Card
44172,44172,2025-12-05,31350.73,UPI
44173,44173,2026-01-13,30611.28,UPI
44174,44174,2025-06-01,28647.77,Bank Transfer
44175,44175,2025-05-25,39613.45,Bank Transfer
44176,44176,2025-11-15,21104.25,UPI
44177,44177,2025-09-19,28234.33,Card
44178,44178,2025-10-28,49064.13,UPI
44179,44179,2025-11-22,17815.19,UPI
44180,44180,2025-11-27,7836.73,Bank Transfer
44181,44181,2025-04-24,12580.4,UPI
44182,44182,2025-07-13,28952.25,UPI
44183,44183,2025-08-27,27814.61,UPI
44184,44184,2025-10-13,48343.58,Bank Transfer
44185,44185,2025-04-27,27116.15,Bank Transfer
44186,44186,2026-03-03,39455.2,UPI
44187,44187,2025-08-19,972.65,Bank Transfer
44188,44188,2025-05-17,2126.13,Bank Transfer
44189,44189,2025-10-06,48231.63,Card
44190,44190,2025-05-18,12934.91,UPI
44191,44191,2025-05-19,46981.68,UPI
44192,44192,2025-12-09,31791.41,Bank Transfer
44193,44193,2026-03-30,7828.67,Bank Transfer
44194,44194,2025-10-22,7874.7,Card
44195,44195,2025-10-21,8975.06,UPI
44196,44196,2025-12-22,31843.96,UPI
44197,44197,2026-03-22,17189.67,Bank Transfer
44198,44198,2025-11-03,29317.65,UPI
