OrderID,CustomerID,EmployeeID,OrderDate,TotalAmount,DealStage
36416,2557,399,2026-03-20,39358.62,Pipeline
36417,6795,56,2026-01-15,37299.16,Won
36418,9816,237,2026-02-27,9460.93,Lost
36419,7597,198,2025-11-04,44688.73,Won
36420,2085,310,2025-08-11,37206.93,Pipeline
36421,2472,256,2026-03-21,5342.28,Pipeline
36422,4779,209,2026-03-26,31987.27,Lost
36423,2386,353,2025-09-10,49604.61,Lost
36424,8158,445,2025-09-17,43185.55,Lost
36425,9487,300,2025-12-04,16675.42,Pipeline
36426,919,1,2025-10-29,16217.24,Pipeline
36427,4748,63,2025-08-20,15670.71,Lost
36428,9796,443,2026-03-01,3067.11,Lost
36429,5737,131,2025-06-14,28822.2,Lost
36430,5582,141,2026-01-06,41021.92,Lost
36431,1082,139,2025-12-19,10863.23,Lost
36432,8568,61,2026-03-10,2070.29,Lost
36433,7867,268,2025-10-03,13088.36,Won
36434,7624,82,2026-04-12,42571.13,Lost
36435,6551,104,2025-08-11,13463.99,Lost
36436,9601,464,2025-08-17,34102.08,Pipeline
36437,2104,417,2025-09-09,712.28,Pipeline
36438,5636,41,2026-02-14,10570.06,Won
36439,5917,260,2025-06-30,41394.59,Lost
36440,8209,216,2025-08-13,33213.39,Lost
36441,433,228,2025-09-25,1190.39,Lost
36442,4051,431,2025-07-15,12355.8,Lost
36443,237,174,2025-09-20,18335.65,Lost
36444,307,438,2025-07-02,7239.19,Lost
36445,5882,108,2025-08-22,10561.26,Pipeline
36446,24,455,2025-10-03,8680.1,Lost
36447,5420,393,2025-09-11,9582.53,Lost
36448,9206,357,2025-12-23,41777.92,Lost
36449,681,339,2025-09-16,41325.91,Pipeline
36450,1516,121,2025-09-29,34166.27,Lost
36451,952,378,2026-01-26,24595.66,Pipeline
36452,5408,349,2025-11-17,15627.26,Lost
36453,415,326,2025-11-24,8544.17,Pipeline
36454,4849,420,2025-09-29,23228.78,Pipeline
36455,9616,58,2025-11-10,9632.74,Pipeline
36456,4512,86,2025-06-04,28904.9,Pipeline
36457,4972,342,2026-02-07,3428.45,Won
36458,4986,422,2025-06-30,35621.41,Won
36459,7970,43,2025-08-28,3911.12,Lost
36460,7651,195,2025-12-29,4631.9,Pipeline
36461,5371,409,2025-10-29,47888.37,Pipeline
36462,6522,206,2025-08-08,20189.44,Lost
36463,5458,5,2025-09-21,37331.89,Won
36464,450,18,2025-08-15,2273.42,Pipeline
36465,7329,412,2025-10-25,2808.62,Pipeline
36466,8284,286,2026-02-02,10135.3,Won
36467,6629,356,2026-03-26,11117.52,Won
36468,7587,326,2025-08-05,2536.96,Won
36469,2952,479,2025-08-18,19135.09,Lost
36470,3126,119,2025-07-23,15156.27,Lost
36471,6745,146,2025-09-22,37020.77,Lost
36472,1538,409,2025-10-30,25514.19,Pipeline
36473,3169,34,2026-03-05,30836.44,Pipeline
36474,5688,245,2025-07-15,9200.11,Lost
36475,1896,380,2025-08-19,5881.25,Pipeline
36476,7804,200,2026-03-17,28308.28,Lost
36477,8377,348,2025-08-21,24114.74,Pipeline
36478,1457,71,2025-09-15,30939.01,Pipeline
36479,1495,319,2025-10-27,26051.97,Won
36480,5061,98,2026-04-15,27598.47,Won
36481,9341,153,2025-09-26,20479.03,Won
36482,9480,246,2026-02-21,42814.32,Pipeline
36483,1751,193,2025-09-24,17187.14,Lost
36484,9437,107,2026-03-03,887.54,Pipeline
36485,6488,59,2026-01-01,47700.83,Pipeline
36486,174,322,2025-06-22,11798.13,Lost
36487,4313,226,2025-12-23,42913.7,Lost
36488,3278,96,2026-02-17,3346.58,Pipeline
36489,2022,191,2025-07-10,27350.03,Lost
36490,5699,268,2025-10-14,33788.98,Pipeline
36491,1397,172,2026-04-22,8360.05,Won
36492,174,310,2025-06-23,46325.23,Won
36493,6222,154,2025-10-31,10096.31,Pipeline
36494,7552,310,2025-04-24,31917.94,Won
36495,2247,86,2025-12-29,11922.4,Lost
36496,6746,107,2025-12-05,13083.99,Won
36497,3079,415,2025-11-01,11275.73,Pipeline
36498,3052,481,2026-01-28,8324.84,Pipeline
36499,4730,150,2025-08-12,23420.99,Pipeline
36500,1700,48,2025-06-25,13623.82,Won
36501,6669,392,2025-12-11,25052.84,Won
36502,9155,336,2025-04-28,47200.36,Pipeline
36503,3092,156,2026-01-11,20583.6,Pipeline
36504,3785,78,2025-12-30,16498.0,Won
36505,1845,452,2026-01-02,10967.2,Won
36506,6398,24,2025-11-12,39499.69,Won
36507,3252,467,2025-05-05,20844.89,Won
36508,7521,379,2025-05-27,25278.66,Won
36509,9943,118,2026-04-09,36470.79,Lost
36510,893,281,2025-12-17,15397.15,Won
36511,8407,47,2025-10-06,22510.7,Pipeline
36512,3430,368,2025-09-07,41226.31,Lost
36513,6746,17,2025-11-18,20356.22,Lost
36514,3645,356,2025-08-03,3328.68,Won
36515,5340,66,2025-07-19,16137.22,Won
36516,606,109,2025-07-03,2926.94,Pipeline
36517,8744,475,2026-01-26,36617.72,Won
36518,4415,234,2025-05-18,35871.35,Pipeline
36519,2514,136,2025-05-12,26106.43,Pipeline
36520,7044,446,2025-07-19,25599.12,Pipeline
36521,1178,254,2026-01-22,24723.83,Lost
36522,5182,293,2025-08-14,26437.44,Won
36523,1484,261,2025-07-26,19841.81,Won
36524,3312,174,2025-06-02,18104.99,Lost
36525,4286,4,2026-02-27,10081.13,Won
36526,7314,315,2026-02-22,12373.6,Pipeline
36527,9738,70,2026-01-04,28020.6,Won
36528,9689,29,2025-09-30,12332.33,Won
36529,8265,264,2025-04-24,19682.22,Lost
36530,5359,304,2025-07-27,1631.99,Pipeline
36531,6560,330,2026-02-03,13576.75,Lost
36532,1091,483,2025-10-13,13037.69,Pipeline
36533,9809,61,2025-04-24,8869.25,Won
36534,4803,309,2026-02-09,25397.56,Lost
36535,9180,202,2025-10-31,1993.45,Pipeline
36536,1592,494,2025-08-01,13263.81,Won
36537,5902,320,2025-11-25,10765.04,Won
36538,8080,144,2025-07-24,30705.42,Pipeline
36539,8780,204,2026-03-14,29513.37,Won
36540,9035,281,2025-06-25,30255.88,Won
36541,3650,463,2025-12-12,5454.74,Lost
36542,1566,448,2026-03-26,34106.04,Pipeline
36543,3610,462,2025-08-11,42330.51,Lost
36544,2930,188,2026-01-06,28929.67,Won
36545,722,70,2025-09-19,48240.67,Won
36546,1805,100,2025-07-02,15818.84,Pipeline
36547,655,249,2026-01-09,8108.4,Lost
36548,8337,323,2025-08-16,18942.59,Won
36549,7685,493,2025-10-25,27636.13,Won
36550,9889,283,2025-08-26,7994.65,Won
36551,6454,17,2025-06-15,26721.27,Lost
36552,4240,89,2026-04-02,41843.21,Won
36553,893,500,2026-03-26,2740.61,Pipeline
36554,4291,128,2026-03-12,22429.91,Lost
36555,1661,240,2026-01-20,31718.22,Lost
36556,4914,419,2025-06-09,29876.43,Won
36557,7337,325,2025-07-29,20191.63,Won
36558,7351,190,2025-07-23,9992.46,Lost
36559,3921,382,2025-06-16,23952.97,Pipeline
36560,9329,94,2026-04-17,26977.92,Won
36561,1300,466,2025-08-20,30884.91,Lost
36562,2524,468,2025-10-28,19494.24,Won
36563,1661,27,2025-11-08,18554.27,Lost
36564,9507,172,2025-11-26,46032.5,Lost
36565,8626,81,2026-04-04,11441.29,Lost
36566,7631,63,2026-04-18,14901.33,Won
36567,4513,98,2025-05-06,33140.51,Won
36568,1859,440,2025-12-10,16569.76,Won
36569,8903,136,2025-10-02,29436.1,Lost
36570,8330,441,2025-09-03,37249.67,Lost
36571,1754,204,2025-05-03,3821.91,Won
36572,7336,445,2025-06-11,46476.68,Lost
36573,6278,355,2025-10-18,41745.92,Lost
36574,1185,259,2026-04-20,37257.43,Lost
36575,6928,431,2026-04-06,14332.23,Lost
36576,734,142,2025-10-16,45732.99,Won
36577,1852,173,2026-04-16,32696.55,Pipeline
36578,6521,463,2025-12-26,8261.38,Lost
36579,9546,423,2025-06-25,21712.48,Won
36580,8587,323,2025-10-15,13287.53,Lost
36581,5292,408,2025-05-11,25767.08,Pipeline
36582,2518,446,2025-07-29,9121.65,Pipeline
36583,7590,258,2025-10-02,41812.18,Won
36584,3328,197,2025-07-04,37407.93,Pipeline
36585,6125,196,2025-08-16,9559.37,Lost
36586,2067,356,2025-06-07,1715.86,Won
36587,247,386,2025-07-14,23235.6,Pipeline
36588,5325,318,2025-06-22,26409.8,Lost
36589,7588,11,2025-10-07,45531.02,Pipeline
36590,3139,401,2025-12-05,15679.63,Pipeline
36591,342,268,2025-06-05,48365.63,Won
36592,2435,339,2025-11-18,31305.75,Lost
36593,342,77,2025-08-23,25806.83,Pipeline
36594,108,211,2025-12-31,17743.19,Lost
36595,6821,340,2025-08-27,42160.25,Won
36596,4729,21,2025-10-14,32701.67,Lost
36597,5094,312,2025-11-20,41577.63,Lost
36598,5522,31,2025-04-28,7157.41,Lost
36599,9989,159,2026-03-04,2249.32,Lost
36600,5227,325,2026-01-31,22753.68,Won
36601,7803,168,2025-05-03,13229.0,Pipeline
36602,2385,2,2025-06-06,21801.56,Lost
36603,5921,267,2025-11-21,21371.88,Pipeline
36604,8801,180,2026-02-24,6010.41,Lost
36605,5924,24,2025-05-17,42186.14,Pipeline
36606,5469,176,2026-03-01,28866.0,Pipeline
36607,7697,318,2025-05-19,7702.6,Lost
36608,2740,351,2025-09-04,12159.41,Pipeline
36609,4824,2,2026-04-03,42524.84,Pipeline
36610,5061,218,2025-06-18,9488.75,Won
36611,7041,273,2026-03-10,32375.02,Pipeline
36612,8403,316,2026-04-02,7743.75,Lost
36613,8478,183,2025-06-20,37322.01,Won
36614,5839,49,2026-03-09,6738.61,Pipeline
36615,8686,459,2025-09-30,16590.54,Won
36616,1018,376,2025-10-22,48917.28,Lost
36617,3491,439,2025-12-02,9962.5,Pipeline
36618,2885,42,2025-11-17,31093.78,Pipeline
36619,2815,372,2025-08-12,17498.89,Lost
36620,8715,495,2025-04-27,43114.25,Won
36621,4915,77,2025-11-09,20972.88,Won
36622,9849,218,2025-07-19,4091.17,Won
36623,7916,478,2025-09-20,2119.04,Lost
36624,3065,148,2025-07-12,25546.84,Lost
36625,590,200,2026-02-22,22692.47,Lost
36626,8827,378,2025-08-29,49526.59,Pipeline
36627,8400,64,2025-05-31,49531.08,Lost
36628,2234,363,2025-07-19,33606.17,Won
36629,9169,340,2025-11-09,10013.23,Pipeline
36630,1314,110,2025-10-20,41571.88,Won
36631,8170,331,2025-10-04,28832.84,Pipeline
36632,971,28,2025-11-27,7983.6,Won
36633,4707,203,2025-07-02,15859.44,Won
36634,6590,73,2025-07-03,24750.36,Pipeline
36635,9672,292,2026-01-26,4209.22,Pipeline
36636,9363,411,2025-07-19,12752.62,Pipeline
36637,3186,134,2025-08-15,4063.23,Lost
36638,7265,28,2025-09-09,7625.26,Pipeline
36639,9592,269,2025-11-04,5361.61,Won
36640,7127,365,2026-03-11,8320.92,Pipeline
36641,2376,127,2025-09-29,7888.91,Pipeline
36642,4445,87,2025-12-18,22836.21,Won
36643,6451,47,2025-10-10,44358.31,Lost
36644,199,395,2025-08-20,30778.59,Pipeline
36645,3249,247,2025-06-25,5867.92,Lost
36646,1148,213,2025-06-24,44872.49,Pipeline
36647,5277,39,2026-03-06,7150.55,Won
36648,6751,408,2025-12-08,48277.37,Lost
36649,4707,331,2026-01-15,6268.32,Won
36650,4036,45,2025-07-20,48971.96,Lost
36651,9918,90,2025-10-27,41065.01,Won
36652,9510,48,2026-02-17,47690.12,Pipeline
36653,3969,298,2025-06-09,25434.27,Won
36654,5055,468,2025-11-01,39478.36,Won
36655,1427,59,2025-05-22,2142.71,Pipeline
36656,1842,285,2026-02-05,13921.83,Pipeline
36657,7288,254,2025-12-11,31792.35,Won
36658,4864,68,2025-05-06,32171.08,Won
36659,6175,498,2025-11-29,10141.49,Pipeline
36660,2145,82,2025-05-21,31060.27,Lost
36661,9686,379,2025-05-18,10796.25,Won
36662,705,46,2025-11-30,8747.92,Lost
36663,9961,314,2025-07-19,1325.17,Won
36664,1070,124,2025-12-21,49366.09,Lost
36665,7729,140,2025-10-10,29347.14,Pipeline
36666,6481,160,2025-07-19,49913.26,Pipeline
36667,6818,252,2025-05-13,38210.22,Lost
36668,6429,351,2025-11-05,40120.19,Pipeline
36669,6278,264,2026-01-13,26139.18,Pipeline
36670,8961,345,2026-02-23,20466.14,Lost
36671,8452,383,2025-08-26,46531.31,Won
36672,6647,267,2026-02-20,32103.88,Won
36673,6736,282,2025-09-12,35702.17,Won
36674,2944,41,2025-06-20,42132.83,Won
36675,9780,188,2025-08-24,11052.43,Won
36676,8276,403,2026-02-14,46064.87,Lost
36677,4506,176,2025-11-15,33606.19,Lost
36678,5276,273,2025-09-29,8955.67,Pipeline
36679,3562,191,2025-04-25,21222.44,Pipeline
36680,6472,10,2026-03-03,5061.72,Pipeline
36681,9832,34,2026-02-16,24930.43,Won
36682,2394,248,2025-04-23,21384.72,Lost
36683,6241,127,2025-10-31,5214.56,Won
36684,2685,349,2025-09-03,17774.0,Won
36685,2231,435,2025-10-10,37018.68,Pipeline
36686,9006,429,2026-02-05,33263.85,Won
36687,3748,284,2026-03-20,28957.04,Pipeline
36688,896,18,2025-10-30,49221.65,Lost
36689,8853,96,2025-05-27,43378.35,Lost
36690,5041,420,2026-01-11,48034.26,Pipeline
36691,1111,133,2025-05-17,32831.85,Pipeline
36692,3746,82,2025-05-08,34818.0,Pipeline
36693,6824,382,2025-05-16,31448.54,Pipeline
36694,9351,336,2026-02-11,11533.84,Lost
36695,2138,3,2025-06-23,38570.83,Won
36696,1841,390,2026-01-22,8291.98,Pipeline
36697,1911,353,2025-11-06,48567.73,Lost
36698,743,316,2026-01-06,20190.45,Pipeline
36699,3161,208,2026-03-12,12366.95,Won
36700,1317,300,2026-03-09,12268.05,Pipeline
36701,4542,322,2026-02-14,35992.87,Lost
36702,7567,194,2025-10-12,2472.91,Pipeline
36703,7682,453,2026-02-14,16711.58,Lost
36704,7008,348,2025-05-05,21256.95,Pipeline
36705,3806,308,2026-02-08,8117.17,Lost
36706,9233,252,2025-07-29,24711.98,Lost
36707,8109,129,2026-02-23,45314.69,Pipeline
36708,1732,133,2025-08-17,3101.93,Lost
36709,9848,68,2025-05-21,23835.91,Won
36710,7410,376,2025-09-23,24950.86,Pipeline
36711,1568,221,2025-05-11,18629.37,Won
36712,1811,322,2025-11-25,38993.14,Lost
36713,7875,335,2025-12-19,3761.76,Lost
36714,5124,389,2025-07-14,785.99,Won
36715,9687,252,2026-01-29,32495.23,Won
36716,8797,443,2025-04-29,36472.01,Won
36717,8670,479,2025-05-01,20383.74,Lost
36718,7281,127,2025-12-07,39529.55,Lost
36719,5853,154,2026-03-12,47440.07,Pipeline
36720,4706,398,2026-03-20,19019.82,Won
36721,142,41,2025-12-09,9541.54,Won
36722,4656,489,2025-08-27,2171.82,Won
36723,2099,75,2026-03-10,21181.15,Won
36724,5390,467,2026-04-17,43788.69,Pipeline
36725,1287,458,2025-10-09,35945.03,Pipeline
36726,9402,436,2026-02-09,43028.75,Lost
36727,808,42,2025-11-11,2684.39,Won
36728,7389,209,2025-10-10,39394.77,Lost
36729,3806,210,2025-09-28,41374.89,Lost
36730,4505,444,2025-05-18,12382.18,Pipeline
36731,974,384,2025-07-22,38585.93,Pipeline
36732,2939,345,2026-04-10,46321.92,Won
36733,86,383,2025-11-09,13755.79,Pipeline
36734,7724,399,2025-08-19,10571.75,Won
36735,9989,495,2025-09-12,33405.99,Pipeline
36736,9500,486,2025-05-20,43831.19,Lost
36737,8652,431,2026-02-05,26819.49,Lost
36738,2509,365,2025-09-30,20780.9,Pipeline
36739,1145,161,2025-10-18,17842.41,Pipeline
36740,7829,223,2025-12-29,25875.34,Lost
36741,4665,165,2026-01-08,46979.3,Won
36742,4646,431,2026-02-20,14023.33,Pipeline
36743,5833,164,2025-06-09,16901.61,Lost
36744,9602,454,2025-12-28,16638.75,Pipeline
36745,4267,236,2025-07-30,46467.6,Won
36746,9546,174,2026-02-05,34692.74,Won
36747,4131,52,2025-05-22,4126.28,Pipeline
36748,9417,112,2026-01-04,22980.89,Pipeline
36749,1192,328,2026-04-17,22124.46,Pipeline
36750,9725,120,2025-08-18,26118.32,Lost
36751,9440,75,2025-08-06,14779.75,Lost
36752,5922,375,2025-05-12,49836.54,Pipeline
36753,2026,154,2025-07-14,17577.63,Pipeline
36754,3512,29,2025-10-22,15473.55,Won
36755,5742,258,2025-12-22,24789.37,Won
36756,8025,24,2025-08-18,34524.7,Pipeline
36757,7873,274,2025-06-11,12334.22,Pipeline
36758,3693,289,2025-08-27,34088.57,Pipeline
36759,6500,377,2025-12-29,14056.56,Pipeline
36760,8160,238,2025-07-28,33200.5,Won
36761,4629,213,2026-02-22,18965.87,Won
36762,6517,342,2025-08-13,29737.2,Won
36763,3484,417,2025-05-23,16093.86,Lost
36764,1016,160,2025-10-04,11012.21,Won
36765,6158,417,2025-04-29,18652.43,Won
36766,6359,168,2026-03-22,37320.6,Pipeline
36767,2584,190,2026-04-17,38951.93,Lost
36768,5140,270,2025-08-24,33386.26,Pipeline
36769,928,429,2025-05-28,25720.24,Won
36770,9704,282,2025-06-15,44554.61,Pipeline
36771,1738,155,2025-09-22,18941.73,Pipeline
36772,6580,10,2025-05-20,5993.29,Pipeline
36773,3039,357,2026-01-29,10305.98,Pipeline
36774,7220,370,2025-07-04,44917.48,Pipeline
36775,6501,71,2025-11-04,45183.98,Lost
36776,1722,209,2025-04-27,14793.26,Pipeline
36777,2767,43,2026-04-22,34089.5,Pipeline
36778,2826,452,2025-05-27,29718.56,Won
36779,6671,481,2025-09-14,10731.21,Won
36780,8411,254,2025-12-15,799.61,Pipeline
36781,8714,400,2026-04-20,37042.25,Lost
36782,405,24,2025-11-07,38721.93,Pipeline
36783,5139,111,2025-05-19,8315.64,Pipeline
36784,8772,21,2026-01-23,10245.78,Lost
36785,6159,93,2025-10-27,1506.55,Won
36786,4422,306,2026-04-10,14086.29,Pipeline
36787,3698,335,2026-01-24,47926.07,Lost
36788,5067,446,2025-09-25,29153.16,Pipeline
36789,158,256,2025-04-25,9987.65,Won
36790,3176,92,2026-03-19,43472.79,Lost
36791,5912,180,2025-05-21,30982.82,Pipeline
36792,9814,402,2025-08-04,28782.91,Won
36793,7044,392,2025-11-24,34909.1,Lost
36794,7922,118,2025-09-29,1033.49,Won
36795,806,137,2025-10-03,30904.93,Pipeline
36796,9498,187,2025-12-28,14222.94,Lost
36797,8706,238,2026-03-06,20341.28,Lost
36798,7236,428,2025-12-01,19625.73,Won
36799,504,198,2025-04-24,30851.65,Pipeline
36800,7237,98,2025-10-04,25026.43,Lost
36801,7727,67,2025-10-11,21283.67,Pipeline
36802,5987,274,2025-06-09,24598.03,Lost
36803,5184,83,2025-09-19,25527.46,Pipeline
36804,2640,499,2025-06-14,30305.28,Lost
36805,8958,457,2025-05-20,46985.21,Lost
36806,237,141,2026-03-25,22860.61,Lost
36807,4492,40,2026-01-29,30180.62,Won
36808,5961,69,2026-03-11,19410.64,Won
36809,1800,47,2025-07-06,17549.24,Won
36810,3388,103,2025-11-15,3427.78,Won
36811,4000,356,2025-10-30,44620.0,Pipeline
36812,1447,280,2026-01-29,41777.43,Lost
36813,132,165,2026-01-13,2456.33,Won
36814,6370,300,2025-05-15,37861.0,Lost
36815,5593,46,2025-08-14,47287.19,Won
36816,4214,44,2026-01-16,13200.52,Lost
36817,6060,75,2025-09-30,3534.52,Won
36818,1459,316,2025-12-22,49816.39,Pipeline
36819,5299,106,2025-09-27,12451.93,Lost
36820,2023,366,2025-12-06,31558.69,Won
36821,1949,74,2025-11-08,10971.56,Lost
36822,6606,387,2025-11-07,21844.32,Won
36823,9813,17,2025-11-02,49200.34,Pipeline
36824,6862,371,2025-07-09,8817.15,Pipeline
36825,7272,179,2025-11-12,27107.25,Lost
36826,7868,261,2025-10-21,13141.03,Won
36827,9950,485,2025-12-13,39853.93,Pipeline
36828,4719,35,2025-05-03,34287.01,Lost
36829,4151,360,2026-04-14,16533.71,Lost
36830,524,82,2026-04-20,26554.06,Won
36831,2482,219,2025-09-06,34098.56,Pipeline
36832,4485,90,2025-05-07,23461.2,Won
36833,6811,441,2025-06-14,4698.28,Lost
36834,7503,287,2025-06-30,17459.54,Lost
36835,8538,77,2025-06-02,9826.71,Lost
36836,2313,444,2025-09-08,18205.36,Pipeline
36837,7016,208,2025-12-21,16808.52,Lost
36838,7272,306,2026-03-04,47620.09,Lost
36839,9891,406,2026-04-07,29919.78,Won
36840,141,208,2026-02-10,33802.04,Lost
36841,6893,328,2026-02-04,19919.28,Pipeline
36842,7777,160,2025-06-08,18271.0,Lost
36843,9314,402,2026-02-18,39005.86,Pipeline
36844,2884,417,2026-03-25,30854.48,Won
36845,7629,320,2025-09-11,42280.09,Pipeline
36846,9227,173,2025-11-17,34566.03,Won
36847,7462,366,2026-01-07,33183.2,Won
36848,9175,365,2026-02-18,25143.62,Lost
36849,3461,166,2025-06-20,34274.48,Pipeline
36850,2585,158,2025-05-08,29027.29,Pipeline
36851,4734,448,2025-11-23,22739.69,Lost
36852,9349,373,2025-10-07,24906.2,Won
36853,9770,298,2025-09-11,40237.77,Pipeline
36854,6548,13,2026-03-20,43847.71,Lost
36855,1308,205,2025-06-08,30729.76,Won
36856,2853,196,2025-10-23,46731.76,Won
36857,2225,360,2025-11-10,20917.56,Lost
36858,3445,170,2025-08-04,48166.58,Lost
36859,1252,262,2025-09-17,47586.65,Lost
36860,9864,238,2025-05-17,38406.23,Pipeline
36861,1396,357,2026-04-07,14406.3,Won
36862,9207,463,2026-04-15,30592.55,Won
36863,4742,27,2025-06-22,43825.53,Won
36864,757,480,2025-12-24,43597.85,Pipeline
36865,7305,53,2025-07-09,1904.08,Lost
36866,2621,7,2025-11-28,11658.48,Lost
36867,2430,159,2025-07-23,29919.0,Lost
36868,9424,88,2025-06-09,25454.52,Lost
36869,7806,450,2025-09-12,7242.17,Lost
36870,4025,456,2026-01-22,41443.32,Pipeline
36871,35,244,2025-10-05,31814.7,Won
36872,7434,199,2025-12-31,29620.58,Pipeline
36873,21,369,2025-06-06,26688.28,Pipeline
36874,2313,373,2025-05-15,46431.84,Lost
36875,457,321,2025-04-28,40445.95,Pipeline
36876,7288,102,2026-04-03,49973.04,Lost
36877,7901,8,2025-06-06,18333.56,Lost
36878,4479,437,2026-02-16,40452.22,Lost
36879,1063,324,2025-12-02,26158.77,Won
36880,7921,30,2025-12-02,30937.58,Lost
36881,7128,377,2025-11-12,34180.12,Won
36882,7190,467,2026-02-14,24887.19,Won
36883,9783,445,2026-04-16,5190.63,Lost
36884,8095,37,2025-10-24,16415.92,Pipeline
36885,8239,84,2025-10-12,14756.08,Pipeline
36886,4842,45,2025-10-22,32960.48,Pipeline
36887,4635,108,2025-05-15,10491.47,Won
36888,7650,53,2026-04-17,44938.43,Pipeline
36889,5168,269,2026-01-02,8455.12,Pipeline
36890,4775,32,2026-02-02,7585.57,Pipeline
36891,5080,374,2025-08-28,4686.54,Lost
36892,7249,446,2026-02-05,9300.36,Pipeline
36893,1654,115,2025-10-23,15741.16,Lost
36894,45,2,2026-02-27,25244.97,Lost
36895,4371,333,2026-01-07,41014.3,Pipeline
36896,3765,136,2025-10-17,5816.61,Lost
36897,3033,224,2025-05-10,27602.92,Pipeline
36898,4328,304,2026-02-27,15577.9,Lost
36899,86,270,2026-01-18,4146.21,Won
36900,1614,213,2025-10-14,21214.37,Lost
36901,6782,289,2025-07-13,12836.64,Won
36902,7228,36,2025-09-05,31679.4,Lost
36903,3292,213,2026-01-11,1168.41,Pipeline
36904,8780,315,2026-01-10,43572.31,Lost
36905,8795,198,2026-01-13,13161.64,Lost
36906,6782,197,2025-09-05,41666.71,Lost
36907,3517,176,2026-01-16,44432.23,Won
36908,1257,286,2025-12-11,35398.97,Pipeline
36909,3036,412,2025-07-30,31598.66,Won
36910,7517,101,2025-08-28,10332.44,Lost
36911,5287,425,2025-04-23,49908.31,Won
36912,4956,332,2025-07-03,42877.47,Lost
36913,9002,58,2025-07-25,35722.63,Won
36914,638,41,2025-08-12,25984.13,Lost
36915,153,11,2025-10-03,43166.97,Pipeline
36916,5910,262,2025-07-31,35301.56,Pipeline
36917,2739,148,2026-02-18,1743.58,Lost
36918,139,91,2025-10-15,5850.96,Pipeline
36919,6240,413,2025-07-18,15972.0,Won
36920,726,329,2025-06-28,46390.36,Lost
36921,5701,256,2025-12-20,36126.86,Won
36922,2366,232,2025-09-17,22238.63,Pipeline
36923,19,176,2025-09-28,32888.5,Won
36924,9629,327,2025-05-28,41963.56,Lost
36925,1962,341,2025-06-26,1111.54,Lost
36926,1852,210,2025-09-26,1056.86,Lost
36927,7113,382,2025-07-28,42060.05,Pipeline
36928,5522,15,2025-07-11,3526.92,Pipeline
36929,9055,2,2025-12-21,45900.05,Lost
36930,101,97,2025-11-13,37980.35,Pipeline
36931,8785,114,2025-06-11,17821.55,Pipeline
36932,6839,459,2025-08-15,24646.35,Lost
36933,7136,255,2026-01-11,44049.68,Pipeline
36934,6030,309,2025-05-13,16601.31,Won
36935,2510,183,2025-09-26,17632.34,Pipeline
36936,1956,454,2025-09-02,2355.43,Lost
36937,9847,397,2025-08-02,26295.36,Lost
36938,7079,172,2025-08-03,19743.02,Pipeline
36939,7544,186,2026-02-19,37901.24,Won
36940,4781,145,2026-02-10,5146.23,Won
36941,9881,169,2025-05-04,28114.86,Pipeline
36942,911,25,2025-09-02,16412.89,Won
36943,6164,325,2025-11-01,36475.34,Won
36944,7994,142,2025-04-22,7745.27,Lost
36945,6716,373,2026-03-02,43029.59,Pipeline
36946,6143,365,2025-06-18,14270.29,Lost
36947,6606,285,2026-03-29,34579.88,Won
36948,1182,180,2025-07-13,17513.31,Pipeline
36949,7532,286,2026-01-16,49128.63,Won
36950,605,12,2026-02-10,34385.31,Lost
36951,5850,219,2025-08-30,20074.64,Won
36952,2371,223,2026-01-16,9239.57,Won
36953,203,111,2025-08-03,36679.77,Lost
36954,243,477,2025-07-30,40138.32,Lost
36955,9722,475,2026-02-25,18096.11,Won
36956,6232,125,2025-10-29,11711.31,Won
36957,3741,453,2026-04-02,35472.36,Won
36958,2722,265,2025-06-03,2433.83,Lost
36959,6027,26,2025-09-25,42773.07,Pipeline
36960,8852,374,2025-12-23,36095.68,Lost
36961,8905,27,2025-12-04,19657.31,Pipeline
36962,9367,15,2026-04-12,42461.64,Pipeline
36963,5220,463,2025-12-30,4440.73,Pipeline
36964,8439,482,2025-09-13,42717.24,Lost
36965,731,270,2025-08-19,6506.24,Pipeline
36966,1561,258,2025-09-20,21697.26,Won
36967,9177,302,2025-08-08,1112.47,Lost
36968,8688,326,2025-08-30,26407.12,Pipeline
36969,5409,367,2025-05-04,22162.97,Won
36970,6559,499,2026-02-20,17106.45,Won
36971,2576,124,2025-11-02,36888.56,Pipeline
36972,7509,336,2025-10-24,20181.2,Won
36973,1083,73,2026-03-30,31003.06,Pipeline
36974,2754,108,2026-01-03,37230.22,Lost
36975,2959,115,2025-09-28,49312.0,Pipeline
36976,8736,336,2025-08-30,34691.79,Lost
36977,6834,428,2026-01-23,6273.6,Pipeline
36978,4315,214,2025-08-01,46704.25,Won
36979,5091,19,2026-02-09,22726.04,Lost
36980,2151,120,2025-06-06,19816.26,Pipeline
36981,6104,72,2025-06-27,11189.14,Lost
36982,884,44,2025-10-19,10873.92,Pipeline
36983,2678,301,2025-08-16,18619.28,Won
36984,5239,382,2025-11-28,33553.79,Won
36985,3976,213,2025-06-04,46160.83,Won
36986,7,67,2026-03-23,20919.97,Pipeline
36987,7646,207,2026-03-24,14881.77,Lost
36988,9738,66,2025-06-19,8600.81,Lost
36989,5401,22,2026-02-20,30910.74,Won
36990,2090,145,2026-03-07,9483.16,Won
